,ID,Label,Category,Set
4616,C,dead,medium,High
4617,C,dead,medium,High
4618,C,dead,medium,High
4619,C,dead,medium,High
4620,C,dead,medium,High
4621,C,dead,medium,High
4622,C,dead,medium,High
4623,C,dead,medium,High
4624,C,dead,medium,High
4625,C,dead,medium,High
4626,C,dead,medium,High
4627,C,dead,medium,High
4628,C,dead,medium,High
4629,C,dead,medium,High
4630,C,dead,medium,High
4631,C,dead,medium,High
4632,C,dead,medium,High
4633,C,dead,medium,High
4634,C,dead,medium,High
4635,C,dead,medium,High
4636,C,dead,medium,High
4637,C,dead,medium,High
4638,C,dead,medium,High
4639,C,dead,medium,High
4640,C,dead,medium,High
4641,C,dead,medium,High
4642,C,dead,medium,High
4643,C,dead,medium,High
4644,C,dead,medium,High
4645,C,dead,medium,High
4646,C,dead,medium,High
4647,C,dead,medium,High
4648,C,dead,medium,High
4649,C,dead,medium,High
4650,C,dead,medium,High
4651,C,dead,medium,High
4652,C,dead,medium,High
4653,C,dead,medium,High
4654,C,dead,medium,High
4655,C,dead,medium,High
4656,C,dead,medium,High
4657,C,dead,medium,High
4658,C,dead,medium,High
4659,C,dead,medium,High
4660,C,dead,medium,High
4661,C,dead,medium,High
4662,C,dead,medium,High
4663,C,dead,medium,High
4664,C,dead,medium,High
4665,C,dead,medium,High
4666,C,dead,medium,High
4667,C,dead,medium,High
4668,C,dead,medium,High
4669,C,dead,medium,High
4670,C,dead,medium,High
4671,C,dead,medium,High
4672,C,dead,medium,High
4673,C,dead,medium,High
4674,C,dead,medium,High
4675,C,dead,medium,High
4676,C,dead,medium,High
4677,C,dead,medium,High
4678,C,dead,medium,High
4679,C,dead,medium,High
4680,C,dead,medium,High
4681,C,dead,medium,High
4682,C,dead,medium,High
4683,C,dead,medium,High
4684,C,dead,medium,High
4685,C,dead,medium,High
4686,C,dead,medium,High
4687,C,dead,medium,High
4688,C,dead,medium,High
4689,C,dead,medium,High
4690,C,dead,medium,High
4691,C,dead,medium,High
4692,C,dead,medium,High
4693,C,dead,medium,High
4694,C,dead,medium,High
4695,C,dead,medium,High
4696,C,dead,medium,High
4697,C,dead,medium,High
4698,C,dead,medium,High
4699,C,dead,medium,High
4700,C,dead,medium,High
4701,C,dead,medium,High
4702,C,dead,medium,High
4703,C,dead,medium,High
4704,C,dead,medium,High
4705,C,dead,medium,High
4706,C,dead,medium,High
4707,C,dead,medium,High
4708,C,dead,medium,High
4709,C,dead,medium,High
4710,C,dead,medium,High
4711,C,dead,medium,High
4712,C,dead,medium,High
4713,C,dead,medium,High
4714,C,dead,medium,High
4715,C,dead,medium,High
4716,C,dead,medium,High
4717,C,dead,medium,High
4718,C,dead,medium,High
4719,C,dead,medium,High
4720,C,dead,medium,High
4721,C,dead,medium,High
4722,C,dead,medium,High
4723,C,dead,medium,High
4724,C,dead,medium,High
4725,C,dead,medium,High
4726,C,dead,medium,High
4727,C,dead,medium,High
4728,C,dead,medium,High
4729,C,dead,medium,High
4730,C,dead,medium,High
4731,C,dead,medium,High
4732,C,dead,medium,High
4733,C,dead,medium,High
4734,C,dead,medium,High
4735,C,dead,medium,High
4736,C,dead,medium,High
4737,C,dead,medium,High
4738,C,dead,medium,High
4739,C,dead,medium,High
4740,C,dead,medium,High
4741,C,dead,medium,High
4742,C,dead,medium,High
4743,C,dead,medium,High
4744,C,dead,medium,High
4745,A,dead,medium,Mid
4746,A,dead,medium,Mid
4747,A,dead,medium,Mid
4748,A,dead,medium,Mid
4749,A,dead,medium,Mid
4750,A,dead,medium,Mid
4751,A,dead,medium,Mid
4752,A,dead,medium,Mid
4753,A,dead,medium,Mid
4754,A,dead,medium,Mid
4755,A,dead,medium,Mid
4756,A,dead,medium,Mid
4757,A,dead,medium,Mid
4758,A,dead,medium,Mid
4759,A,dead,medium,Mid
4760,A,dead,medium,Mid
4761,A,dead,medium,Mid
4762,A,dead,medium,Mid
4763,A,dead,medium,Mid
4764,A,dead,medium,Mid
4765,A,dead,medium,Mid
4766,A,dead,medium,Mid
4767,A,dead,medium,Mid
4768,A,dead,medium,Mid
4769,A,dead,medium,Mid
4770,A,dead,medium,Mid
4771,A,dead,medium,Mid
4772,A,dead,medium,Mid
4773,A,dead,medium,Mid
4774,A,dead,medium,Mid
4775,A,dead,medium,Mid
4776,A,dead,medium,Mid
4777,A,dead,medium,Mid
4778,A,dead,medium,Mid
4779,A,dead,medium,Mid
4780,A,dead,medium,Mid
4781,A,dead,medium,Mid
4782,A,dead,medium,Mid
4783,A,dead,medium,Mid
4784,A,dead,medium,Mid
4785,A,dead,medium,Mid
4786,A,dead,medium,Mid
4787,A,dead,medium,Mid
4788,A,dead,medium,Mid
4789,A,dead,medium,Mid
4790,A,dead,medium,Mid
4791,A,dead,medium,Mid
4792,A,dead,medium,Mid
4793,A,dead,medium,Mid
4794,A,dead,medium,Mid
4795,A,dead,medium,Mid
4796,A,dead,medium,Mid
4797,A,dead,medium,Mid
4798,A,dead,medium,Mid
4799,A,dead,medium,Mid
4800,A,dead,medium,Mid
4801,A,dead,medium,Mid
4802,A,dead,medium,Mid
4803,A,dead,medium,Mid
4804,A,dead,medium,Mid
4805,A,dead,medium,Mid
4806,A,dead,medium,Mid
4807,A,dead,medium,Mid
4808,A,dead,medium,Mid
4809,A,dead,medium,Mid
4810,A,dead,medium,Mid
4811,A,dead,medium,Mid
4812,A,dead,medium,Mid
4813,A,dead,medium,Mid
4814,A,dead,medium,Mid
4815,A,dead,medium,Mid
4816,A,dead,medium,Mid
4817,A,dead,medium,Mid
4818,A,dead,medium,Mid
4819,A,dead,medium,Mid
4820,A,dead,medium,Mid
4821,A,dead,medium,Mid
4822,A,dead,medium,Mid
4823,A,dead,medium,Mid
4824,A,dead,medium,Mid
4825,A,dead,medium,Mid
4826,A,dead,medium,Mid
4827,A,dead,medium,Mid
4828,A,dead,medium,Mid
4829,A,dead,medium,Mid
4830,A,dead,medium,Mid
4831,A,dead,medium,Mid
4832,A,dead,medium,Mid
4833,A,dead,medium,Mid
4834,A,dead,medium,Mid
4835,A,dead,medium,Mid
4836,A,dead,medium,Mid
4837,A,dead,medium,Mid
4838,A,dead,medium,Mid
4839,A,dead,medium,Mid
4840,A,dead,medium,Mid
4841,A,dead,medium,Mid
4842,A,dead,medium,Mid
4843,A,dead,medium,Mid
4844,A,dead,medium,Mid
4845,A,dead,medium,Mid
4846,A,dead,medium,Mid
4847,A,dead,medium,Mid
4848,A,dead,medium,Mid
4849,A,dead,medium,Mid
4850,A,dead,medium,Mid
4851,A,dead,medium,Mid
4852,A,dead,medium,Mid
4853,A,dead,medium,Mid
4854,A,dead,medium,Mid
4855,A,dead,medium,Mid
4856,A,dead,medium,Mid
4857,A,dead,medium,Mid
4858,A,dead,medium,Mid
4859,A,dead,medium,Mid
4860,A,dead,medium,Mid
4861,A,dead,medium,Mid
4862,A,dead,medium,Mid
4863,A,dead,medium,Mid
4864,A,dead,medium,Mid
4865,A,dead,medium,Mid
4866,A,dead,medium,Mid
4867,A,dead,medium,Mid
4868,A,dead,medium,Mid
4869,A,dead,medium,Mid
4870,A,dead,medium,Mid
4871,A,dead,medium,Mid
4872,A,dead,medium,Mid
4873,A,dead,medium,Mid
4874,A,dead,medium,Mid
4875,A,dead,medium,Mid
4876,A,dead,medium,Mid
4877,A,dead,medium,Mid
4878,A,dead,medium,Mid
4879,A,dead,medium,Mid
4880,A,dead,medium,Mid
4881,A,dead,medium,Mid
4882,A,dead,medium,Mid
4883,A,dead,medium,Mid
4884,A,dead,medium,Mid
4885,A,dead,medium,Mid
4886,A,dead,medium,Mid
4887,A,dead,medium,Mid
4888,A,dead,medium,Mid
4889,A,dead,medium,Mid
4890,A,dead,medium,Mid
4891,A,dead,medium,Mid
4892,A,dead,medium,Mid
4893,A,dead,medium,Mid
4894,A,dead,medium,Mid
4895,A,dead,medium,Mid
4896,A,dead,medium,Mid
4897,A,dead,medium,Mid
4898,A,dead,medium,Mid
4899,A,dead,medium,Mid
4900,A,dead,medium,Mid
4901,A,dead,medium,Mid
4902,A,dead,medium,Mid
4903,A,dead,medium,Mid
4904,A,dead,medium,Mid
4905,A,dead,medium,Mid
4906,A,dead,medium,Mid
4907,A,dead,medium,Mid
4908,A,dead,medium,Mid
4909,A,dead,medium,Mid
4910,A,dead,medium,Mid
4911,A,dead,medium,Mid
4912,A,dead,medium,Mid
4913,A,dead,medium,Mid
4914,A,dead,medium,Mid
4915,A,dead,medium,Mid
4916,A,dead,medium,Mid
4917,A,dead,medium,Mid
4918,A,dead,medium,Mid
4919,C,dead,medium,Low
4920,C,dead,medium,Low
4921,C,dead,medium,Low
4922,C,dead,medium,Low
4923,C,dead,medium,Low
4924,C,dead,medium,Low
4925,C,dead,medium,Low
4926,C,dead,medium,Low
4927,C,dead,medium,Low
4928,C,dead,medium,Low
4929,C,dead,medium,Low
4930,C,dead,medium,Low
4931,C,dead,medium,Low
4932,C,dead,medium,Low
4933,C,dead,medium,Low
4934,C,dead,medium,Low
4935,C,dead,medium,Low
4936,C,dead,medium,Low
4937,C,dead,medium,Low
4938,C,dead,medium,Low
4939,C,dead,medium,Low
4940,C,dead,medium,Low
4941,C,dead,medium,Low
4942,C,dead,medium,Low
4943,C,dead,medium,Low
4944,C,dead,medium,Low
4945,C,dead,medium,Low
4946,C,dead,medium,Low
4947,C,dead,medium,Low
4948,C,dead,medium,Low
4949,C,dead,medium,Low
4950,C,dead,medium,Low
4951,C,dead,medium,Low
4952,C,dead,medium,Low
4953,C,dead,medium,Low
4954,C,dead,medium,Low
4955,C,dead,medium,Low
4956,C,dead,medium,Low
4957,C,dead,medium,Low
4958,C,dead,medium,Low
4959,C,dead,medium,Low
4960,C,dead,medium,Low
4961,C,dead,medium,Low
4962,C,dead,medium,Low
4963,C,dead,medium,Low
4964,C,dead,medium,Low
4965,C,dead,medium,Low
4966,C,dead,medium,Low
4967,C,dead,medium,Low
4968,C,dead,medium,Low
4969,C,dead,medium,Low
4970,C,dead,medium,Low
4971,C,dead,medium,Low
4972,C,dead,medium,Low
4973,C,dead,medium,Low
4974,C,dead,medium,Low
4975,C,dead,medium,Low
4976,C,dead,medium,Low
4977,C,dead,medium,Low
4978,C,dead,medium,Low
4979,C,dead,medium,Low
4980,C,dead,medium,Low
4981,C,dead,medium,Low
4982,C,dead,medium,Low
4983,C,dead,medium,Low
4984,C,dead,medium,Low
4985,C,dead,medium,Low
4986,C,dead,medium,Low
4987,C,dead,medium,Low
4988,C,dead,medium,Low
4989,C,dead,medium,Low
4990,C,dead,medium,Low
4991,C,dead,medium,Low
4992,C,dead,medium,Low
4993,C,dead,medium,Low
4994,C,dead,medium,Low
4995,C,dead,medium,Low
4996,C,dead,medium,Low
4997,C,dead,medium,Low
4998,C,dead,medium,Low
4999,C,dead,medium,Low
5000,C,dead,medium,Low
5001,C,dead,medium,Low
5002,C,dead,medium,Low
5003,C,dead,medium,Low
5004,C,dead,medium,Low
5005,C,dead,medium,Low
5006,C,dead,medium,Low
5007,C,dead,medium,Low
5008,C,dead,medium,Low
5009,C,dead,medium,Low
5010,C,dead,medium,Low
5011,C,dead,medium,Low
5012,C,dead,medium,Low
5013,C,dead,medium,Low
5014,C,dead,medium,Low
5015,C,dead,medium,Low
5016,C,dead,medium,Low
5017,C,dead,medium,Low
5018,C,dead,medium,Low
5019,C,dead,medium,Low
5020,C,dead,medium,Low
5021,C,dead,medium,Low
5022,C,dead,medium,Low
5023,C,dead,medium,Low
5024,C,dead,medium,Low
5025,C,dead,medium,Low
5026,C,dead,medium,Low
5027,C,dead,medium,Low
5028,C,dead,medium,Low
5029,C,dead,medium,Low
5030,C,dead,medium,Low
5031,C,dead,medium,Low
5032,C,dead,medium,Low
5033,C,dead,medium,Low
5034,C,dead,medium,Low
5035,C,dead,medium,Low
5036,C,dead,medium,Low
5037,C,dead,medium,Low
5038,C,dead,medium,Low
5039,C,dead,medium,Low
5040,C,dead,medium,Low
5041,C,dead,medium,Low
5042,C,dead,medium,Low
5043,C,dead,medium,Low
5044,C,dead,medium,Low
5045,C,dead,medium,Low
5046,C,dead,medium,Low
5047,C,dead,medium,Low
5048,C,dead,medium,Low
5049,C,dead,medium,Low
5050,C,dead,medium,Low
5051,C,dead,medium,Low
5052,C,dead,medium,Low
5053,C,dead,medium,Low
5054,C,dead,medium,Low
5055,C,dead,medium,Low
5056,C,dead,medium,Low
5057,C,dead,medium,Low
5058,C,dead,medium,Low
5059,C,dead,medium,Low
5060,C,dead,medium,Low
5061,C,dead,medium,Low
5062,C,dead,medium,Low
5063,C,dead,medium,Low
5064,C,dead,medium,Low
5065,C,dead,medium,Low
5066,C,dead,medium,Low
5067,C,dead,medium,Low
5068,C,dead,medium,Low
5069,C,dead,medium,Low
5070,A,dead,heavy,Mid
5071,A,dead,heavy,Mid
5072,A,dead,heavy,Mid
5073,A,dead,heavy,Mid
5074,A,dead,heavy,Mid
5075,A,dead,heavy,Mid
5076,A,dead,heavy,Mid
5077,A,dead,heavy,Mid
5078,A,dead,heavy,Mid
5079,A,dead,heavy,Mid
5080,A,dead,heavy,Mid
5081,A,dead,heavy,Mid
5082,A,dead,heavy,Mid
5083,A,dead,heavy,Mid
5084,A,dead,heavy,Mid
5085,A,dead,heavy,Mid
5086,A,dead,heavy,Mid
5087,A,dead,heavy,Mid
5088,A,dead,heavy,Mid
5089,A,dead,heavy,Mid
5090,A,dead,heavy,Mid
5091,A,dead,heavy,Mid
5092,A,dead,heavy,Mid
5093,A,dead,heavy,Mid
5094,A,dead,heavy,Mid
5095,A,dead,heavy,Mid
5096,A,dead,heavy,Mid
5097,A,dead,heavy,Mid
5098,A,dead,heavy,Mid
5099,A,dead,heavy,Mid
5100,A,dead,heavy,Mid
5101,A,dead,heavy,Mid
5102,A,dead,heavy,Mid
5103,A,dead,heavy,Mid
5104,A,dead,heavy,Mid
5105,A,dead,heavy,Mid
5106,A,dead,heavy,Mid
5107,A,dead,heavy,Mid
5108,A,dead,heavy,Mid
5109,A,dead,heavy,Mid
5110,A,dead,heavy,Mid
5111,A,dead,heavy,Mid
5112,A,dead,heavy,Mid
5113,A,dead,heavy,Mid
5114,A,dead,heavy,Mid
5115,A,dead,heavy,Mid
5116,A,dead,heavy,Mid
5117,A,dead,heavy,Mid
5118,A,dead,heavy,Mid
5119,A,dead,heavy,Mid
5120,A,dead,heavy,Mid
5121,A,dead,heavy,Mid
5122,A,dead,heavy,Mid
5123,A,dead,heavy,Mid
5124,A,dead,heavy,Mid
5125,A,dead,heavy,Mid
5126,A,dead,heavy,Mid
5127,A,dead,heavy,Mid
5128,A,dead,heavy,Mid
5129,A,dead,heavy,Mid
5130,A,dead,heavy,Mid
5131,A,dead,heavy,Mid
5132,A,dead,heavy,Mid
5133,A,dead,heavy,Mid
5134,A,dead,heavy,Mid
5135,A,dead,heavy,Mid
5136,A,dead,heavy,Mid
5137,A,dead,heavy,Mid
5138,A,dead,heavy,Mid
5139,A,dead,heavy,Mid
5140,A,dead,heavy,Mid
5141,A,dead,heavy,Mid
5142,A,dead,heavy,Mid
5143,A,dead,heavy,Mid
5144,A,dead,heavy,Mid
5145,A,dead,heavy,Mid
5146,A,dead,heavy,Mid
5147,A,dead,heavy,Mid
5148,A,dead,heavy,Mid
5149,A,dead,heavy,Mid
5150,A,dead,heavy,Mid
5151,C,dead,medium,Mid
5152,C,dead,medium,Mid
5153,C,dead,medium,Mid
5154,C,dead,medium,Mid
5155,C,dead,medium,Mid
5156,C,dead,medium,Mid
5157,C,dead,medium,Mid
5158,C,dead,medium,Mid
5159,C,dead,medium,Mid
5160,C,dead,medium,Mid
5161,C,dead,medium,Mid
5162,C,dead,medium,Mid
5163,C,dead,medium,Mid
5164,C,dead,medium,Mid
5165,C,dead,medium,Mid
5166,C,dead,medium,Mid
5167,C,dead,medium,Mid
5168,C,dead,medium,Mid
5169,C,dead,medium,Mid
5170,C,dead,medium,Mid
5171,C,dead,medium,Mid
5172,C,dead,medium,Mid
5173,C,dead,medium,Mid
5174,C,dead,medium,Mid
5175,C,dead,medium,Mid
5176,C,dead,medium,Mid
5177,C,dead,medium,Mid
5178,C,dead,medium,Mid
5179,C,dead,medium,Mid
5180,C,dead,medium,Mid
5181,C,dead,medium,Mid
5182,C,dead,medium,Mid
5183,C,dead,medium,Mid
5184,C,dead,medium,Mid
5185,C,dead,medium,Mid
5186,C,dead,medium,Mid
5187,C,dead,medium,Mid
5188,C,dead,medium,Mid
5189,C,dead,medium,Mid
5190,C,dead,medium,Mid
5191,C,dead,medium,Mid
5192,C,dead,medium,Mid
5193,C,dead,medium,Mid
5194,C,dead,medium,Mid
5195,C,dead,medium,Mid
5196,C,dead,medium,Mid
5197,C,dead,medium,Mid
5198,C,dead,medium,Mid
5199,C,dead,medium,Mid
5200,C,dead,medium,Mid
5201,C,dead,medium,Mid
5202,C,dead,medium,Mid
5203,C,dead,medium,Mid
5204,C,dead,medium,Mid
5205,C,dead,medium,Mid
5206,C,dead,medium,Mid
5207,C,dead,medium,Mid
5208,C,dead,medium,Mid
5209,C,dead,medium,Mid
5210,C,dead,medium,Mid
5211,C,dead,medium,Mid
5212,C,dead,medium,Mid
5213,C,dead,medium,Mid
5214,C,dead,medium,Mid
5215,C,dead,medium,Mid
5216,C,dead,medium,Mid
5217,C,dead,medium,Mid
5218,C,dead,medium,Mid
5219,C,dead,medium,Mid
5220,C,dead,medium,Mid
5221,C,dead,medium,Mid
5222,C,dead,medium,Mid
5223,C,dead,medium,Mid
5224,C,dead,medium,Mid
5225,C,dead,medium,Mid
5226,C,dead,medium,Mid
5227,C,dead,medium,Mid
5228,C,dead,medium,Mid
5229,C,dead,medium,Mid
5230,C,dead,medium,Mid
5231,C,dead,medium,Mid
5232,C,dead,medium,Mid
5233,C,dead,medium,Mid
5234,C,dead,medium,Mid
5235,C,dead,medium,Mid
5236,C,dead,medium,Mid
5237,C,dead,medium,Mid
5238,C,dead,medium,Mid
5239,C,dead,medium,Mid
5240,C,dead,medium,Mid
5241,C,dead,medium,Mid
5242,C,dead,medium,Mid
5243,C,dead,medium,Mid
5244,C,dead,medium,Mid
5245,C,dead,medium,Mid
5246,C,dead,medium,Mid
5247,C,dead,medium,Mid
5248,C,dead,medium,Mid
5249,C,dead,medium,Mid
5250,C,dead,medium,Mid
5251,C,dead,medium,Mid
5252,C,dead,medium,Mid
5253,C,dead,medium,Mid
5254,C,dead,medium,Mid
5255,C,dead,medium,Mid
5256,C,dead,medium,Mid
5257,C,dead,medium,Mid
5258,C,dead,medium,Mid
5259,C,dead,medium,Mid
5260,C,dead,medium,Mid
5261,C,dead,medium,Mid
5262,C,dead,medium,Mid
5263,C,dead,medium,Mid
5264,C,dead,medium,Mid
5265,C,dead,medium,Mid
5266,C,dead,medium,Mid
5267,C,dead,medium,Mid
5268,C,dead,medium,Mid
5269,C,dead,medium,Mid
5270,C,dead,medium,Mid
5271,C,dead,medium,Mid
5272,C,dead,medium,Mid
5273,C,dead,medium,Mid
5274,C,dead,medium,Mid
5275,C,dead,medium,Mid
5276,C,dead,medium,Mid
5277,C,dead,medium,Mid
5278,C,dead,medium,Mid
5279,C,dead,medium,Mid
5280,C,dead,medium,Mid
5281,C,dead,medium,Mid
5282,C,dead,medium,Mid
5283,C,dead,medium,Mid
5284,C,dead,medium,Mid
5285,C,dead,medium,Mid
5286,C,dead,medium,Mid
5287,C,dead,medium,Mid
5288,C,dead,medium,Mid
5289,C,dead,medium,Mid
5290,C,dead,medium,Mid
5291,C,dead,medium,Mid
5292,C,dead,medium,Mid
5293,C,dead,medium,Mid
5294,C,dead,medium,Mid
5295,C,dead,medium,Mid
5296,C,dead,medium,Mid
5297,C,dead,medium,Mid
5298,C,dead,medium,Mid
5299,E,row,heavy,Mid
5300,E,row,heavy,Mid
5301,E,row,heavy,Mid
5302,E,row,heavy,Mid
5303,E,row,heavy,Mid
5304,E,row,heavy,Mid
5305,E,row,heavy,Mid
5306,E,row,heavy,Mid
5307,E,row,heavy,Mid
5308,E,row,heavy,Mid
5309,E,row,heavy,Mid
5310,E,row,heavy,Mid
5311,E,row,heavy,Mid
5312,E,row,heavy,Mid
5313,E,row,heavy,Mid
5314,E,row,heavy,Mid
5315,E,row,heavy,Mid
5316,E,row,heavy,Mid
5317,E,row,heavy,Mid
5318,E,row,heavy,Mid
5319,E,row,heavy,Mid
5320,E,row,heavy,Mid
5321,E,row,heavy,Mid
5322,E,row,heavy,Mid
5323,E,row,heavy,Mid
5324,E,row,heavy,Mid
5325,E,row,heavy,Mid
5326,E,row,heavy,Mid
5327,E,row,heavy,Mid
5328,E,row,heavy,Mid
5329,E,row,heavy,Mid
5330,E,row,heavy,Mid
5331,E,row,heavy,Mid
5332,E,row,heavy,Mid
5333,E,row,heavy,Mid
5334,E,row,heavy,Mid
5335,E,row,heavy,Mid
5336,E,row,heavy,Mid
5337,E,row,heavy,Mid
5338,E,row,heavy,Mid
5339,E,row,heavy,Mid
5340,E,row,heavy,Mid
5341,E,row,heavy,Mid
5342,E,row,heavy,Low
5343,E,row,heavy,Low
5344,E,row,heavy,Low
5345,E,row,heavy,Low
5346,E,row,heavy,Low
5347,E,row,heavy,Low
5348,E,row,heavy,Low
5349,E,row,heavy,Low
5350,E,row,heavy,Low
5351,E,row,heavy,Low
5352,E,row,heavy,Low
5353,E,row,heavy,Low
5354,E,row,heavy,Low
5355,E,row,heavy,Low
5356,E,row,heavy,Low
5357,E,row,heavy,Low
5358,E,row,heavy,Low
5359,E,row,heavy,Low
5360,E,row,heavy,Low
5361,E,row,heavy,Low
5362,E,row,heavy,Low
5363,E,row,heavy,Low
5364,E,row,heavy,Low
5365,E,row,heavy,Low
5366,E,row,heavy,Low
5367,E,row,heavy,Low
5368,E,row,heavy,Low
5369,E,row,heavy,Low
5370,E,row,heavy,Low
5371,E,row,heavy,Low
5372,E,row,heavy,Low
5373,E,row,heavy,Low
5374,E,row,heavy,Low
5375,E,row,heavy,Low
5376,E,row,heavy,Low
5377,E,row,heavy,Low
5378,E,row,heavy,Low
5379,E,row,heavy,Low
5380,E,row,heavy,Low
5381,E,row,heavy,Low
5382,E,row,heavy,Low
5383,E,row,heavy,Low
5384,E,squat,heavy,High
5385,E,squat,heavy,High
5386,E,squat,heavy,High
5387,E,squat,heavy,High
5388,E,squat,heavy,High
5389,E,squat,heavy,High
5390,E,squat,heavy,High
5391,E,squat,heavy,High
5392,E,squat,heavy,High
5393,E,squat,heavy,High
5394,E,squat,heavy,High
5395,E,squat,heavy,High
5396,E,squat,heavy,High
5397,E,squat,heavy,High
5398,E,squat,heavy,High
5399,E,squat,heavy,High
5400,E,squat,heavy,High
5401,E,squat,heavy,High
5402,E,squat,heavy,High
5403,E,squat,heavy,High
5404,E,squat,heavy,High
5405,E,squat,heavy,High
5406,E,squat,heavy,High
5407,E,squat,heavy,High
5408,E,squat,heavy,High
5409,E,squat,heavy,High
5410,E,squat,heavy,High
5411,E,squat,heavy,High
5412,E,squat,heavy,High
5413,E,squat,heavy,High
5414,E,squat,heavy,High
5415,E,squat,heavy,High
5416,E,squat,heavy,High
5417,E,squat,heavy,High
5418,E,squat,heavy,High
5419,E,squat,heavy,High
5420,E,squat,heavy,High
5421,E,squat,heavy,High
5422,E,squat,heavy,High
5423,E,squat,heavy,High
5424,E,squat,heavy,High
5425,E,squat,heavy,High
5426,E,squat,heavy,High
5427,E,squat,heavy,High
5428,E,squat,heavy,High
5429,E,squat,heavy,High
5430,E,squat,heavy,High
5431,E,squat,heavy,High
5432,E,squat,heavy,High
5433,E,squat,heavy,High
5434,E,squat,heavy,High
5435,E,squat,heavy,High
5436,E,squat,heavy,High
5437,E,squat,heavy,High
5438,E,squat,heavy,High
5439,E,squat,heavy,High
5440,E,squat,heavy,High
5441,E,squat,heavy,High
5442,E,squat,heavy,High
5443,E,squat,heavy,High
5444,E,squat,heavy,High
5445,E,squat,heavy,High
5446,E,squat,heavy,High
5447,E,squat,heavy,High
5448,E,squat,heavy,High
5449,E,squat,heavy,High
5450,E,squat,heavy,High
5451,E,squat,heavy,High
5452,E,squat,heavy,High
5453,E,squat,heavy,High
5454,E,squat,heavy,High
5455,E,squat,heavy,High
5456,E,squat,heavy,High
5457,E,squat,heavy,High
5458,E,squat,heavy,High
5459,E,squat,heavy,High
5460,E,squat,heavy,High
5461,E,squat,heavy,High
5462,E,squat,heavy,High
5463,E,squat,heavy,High
5464,E,squat,heavy,High
5465,E,squat,heavy,High
5466,E,squat,heavy,High
5467,E,squat,heavy,High
5468,E,squat,heavy,High
5469,E,squat,heavy,High
5470,E,squat,heavy,High
5471,E,squat,heavy,High
5472,E,squat,heavy,High
5473,E,squat,heavy,High
5474,E,squat,heavy,High
5475,E,squat,heavy,High
5476,E,squat,heavy,High
5477,E,squat,heavy,High
5478,E,squat,heavy,High
5479,E,squat,heavy,High
5480,E,squat,heavy,High
5481,E,squat,heavy,High
5482,E,squat,heavy,High
5483,E,squat,heavy,High
5484,E,squat,heavy,High
5485,E,squat,heavy,High
5486,E,squat,heavy,High
5487,E,squat,heavy,Low
5488,E,squat,heavy,Low
5489,E,squat,heavy,Low
5490,E,squat,heavy,Low
5491,E,squat,heavy,Low
5492,E,squat,heavy,Low
5493,E,squat,heavy,Low
5494,E,squat,heavy,Low
5495,E,squat,heavy,Low
5496,E,squat,heavy,Low
5497,E,squat,heavy,Low
5498,E,squat,heavy,Low
5499,E,squat,heavy,Low
5500,E,squat,heavy,Low
5501,E,squat,heavy,Low
5502,E,squat,heavy,Low
5503,E,squat,heavy,Low
5504,E,squat,heavy,Low
5505,E,squat,heavy,Low
5506,E,squat,heavy,Low
5507,E,squat,heavy,Low
5508,E,squat,heavy,Low
5509,E,squat,heavy,Low
5510,E,squat,heavy,Low
5511,E,squat,heavy,Low
5512,E,squat,heavy,Low
5513,E,squat,heavy,Low
5514,E,squat,heavy,Low
5515,E,squat,heavy,Low
5516,E,squat,heavy,Low
5517,E,squat,heavy,Low
5518,E,squat,heavy,Low
5519,E,squat,heavy,Low
5520,E,squat,heavy,Low
5521,E,squat,heavy,Low
5522,E,squat,heavy,Low
5523,E,squat,heavy,Low
5524,E,squat,heavy,Low
5525,E,squat,heavy,Low
5526,E,squat,heavy,Low
5527,E,squat,heavy,Low
5528,E,squat,heavy,Low
5529,E,squat,heavy,Low
5530,E,squat,heavy,Low
5531,E,squat,heavy,Low
5532,E,squat,heavy,Low
5533,E,squat,heavy,Low
5534,E,squat,heavy,Low
5535,E,squat,heavy,Low
5536,E,squat,heavy,Low
5537,E,squat,heavy,Low
5538,E,squat,heavy,Low
5539,E,squat,heavy,Low
5540,E,squat,heavy,Low
5541,E,squat,heavy,Low
5542,E,squat,heavy,Low
5543,E,squat,heavy,Low
5544,E,squat,heavy,Low
5545,E,squat,heavy,Low
5546,E,squat,heavy,Low
5547,E,squat,heavy,Low
5548,E,squat,heavy,Low
5549,E,squat,heavy,Low
5550,E,squat,heavy,Low
5551,E,squat,heavy,Low
5552,E,squat,heavy,Low
5553,E,squat,heavy,Low
5554,E,squat,heavy,Low
5555,E,squat,heavy,Low
5556,E,squat,heavy,Low
5557,E,squat,heavy,Low
5558,E,squat,heavy,Low
5559,E,squat,heavy,Low
5560,E,squat,heavy,Low
5561,E,squat,heavy,Low
5562,E,squat,heavy,Low
5563,E,squat,heavy,Low
5564,E,squat,heavy,Low
5565,E,squat,heavy,Low
5566,E,squat,heavy,Low
5567,E,squat,heavy,Low
5568,E,squat,heavy,Low
5569,E,squat,heavy,Low
5570,E,squat,heavy,Low
5571,E,squat,heavy,Low
5572,E,squat,heavy,Low
5573,E,squat,heavy,Low
5574,E,squat,heavy,Low
5575,E,squat,heavy,Low
5576,E,squat,heavy,Low
5577,E,squat,heavy,Low
5578,E,squat,heavy,Low
5579,E,squat,heavy,Low
